AGTRAP	0.63	0.53	0.38	0.4	0.46	0.76	0.8	0.3	0.12	1.27	1.27	0.32	0.14	0.01	0.3	0	0.16	1.79	0.11
C1orf167	0.01	0	0.01	0	0.03	0	0	0.01	0.04	0.02	0	0	0.04	0	0	0.02	0.05	0	0
MTHFR	0.11	0.14	0.11	0.12	0.48	0.19	0.22	0.44	1.11	0.41	0.27	0.27	0.15	0.08	0.72	0.2	0.46	0	0
CLCN6	0.04	0.04	0.02	0.03	0.1	0.04	0.04	0.11	0.13	0.19	0.06	0.11	0.22	0.06	0.05	0.08	0.07	0	0
NPPA	0	0	0	0	0	0	0	0	0.02	0	0	0.01	0	0	0	0	0	0	0
AL021155.5	0.35	0.3	0.25	0.45	0.15	0.27	0.14	0.31	0.2	0.06	0.23	0.08	0.46	1.05	0.12	0.18	0	0	0.02
KIAA2013	0.2	0.26	0.14	0.19	0.37	0.34	0.41	0.24	0.24	0.33	0.19	0.23	0.11	0.36	0.39	0.18	0.57	0	0.08
PLOD1	0.01	0.02	0.01	0.01	0.31	0.01	0.16	0.11	0.16	0.23	0.04	0.02	0.04	0.04	0.31	0	1.8	0	0.03
AL096840.2	0	0	0	0	0	0.01	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0
MFN2	0.09	0.13	0.08	0.15	0.27	0.16	0.15	0.18	0.23	0.39	0.15	0.18	0.09	0.06	0.54	0.03	0.35	0.25	0.14
MIIP	0.22	0.14	0.1	0.17	0.1	0.22	0.18	0.13	0.15	0.27	0.12	0.05	0.22	0.46	0.07	0.24	0.07	0.36	0.12
TNFRSF8	0	0	0.01	0	0.03	0	0	0.02	0	0.14	0	0	0	0.03	0.03	0	0	0	0
TNFRSF1B	2.53	1.78	1.99	2.05	0.81	2.32	2.28	3.01	0.27	5.2	1.71	0.05	0.51	1.94	2.74	0.41	0.82	0	0.4
VPS13D	0.3	0.34	0.27	0.24	0.44	0.28	0.17	0.25	0.33	0.26	0.18	0.36	0.25	0.38	0.37	0.06	0.46	0	0.03
DHRS3	0.35	0.34	0.55	0.33	0.89	0.69	0.86	0.27	0.24	0.04	1.27	0.37	0.01	0	1.34	0.34	1.4	0.23	0.34
AC254633.1	0	0.01	0.01	0	0.01	0	0.01	0.02	0	0	0.02	0	0	0	0	0	0.04	0	0
PDPN	0	0.01	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0
PRDM2	1.41	0.96	1	1.15	0.43	1.17	1.05	0.47	0.53	0.65	1.4	0.71	2.96	0.49	0.55	0.45	0.4	0.29	0.07
KAZN	0	0.02	0.02	0	0.12	0	0.01	0	0.63	0	0	0.02	0	0	0	0	3.33	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0.02	0.28	0	0	0.09	0	0	0.01	0	0.1	0	0
TMEM51	0.01	0	0.01	0	0.03	0	0.01	0.17	1.34	0.05	0.01	0.04	0.01	0	0.53	0	0.15	0	0
FHAD1	0	0	0	0	0.01	0	0.01	0.02	0.08	0.02	0.01	0	0	0	0	0	0	0	0
AL031283.2	0	0	0	0	0	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0.01	0	0.01	0	0.01	0.05	0.01	0	0	0	0	0	0	0.01	0	0	0	0
EFHD2	0.97	0.93	0.79	0.67	0.44	2.13	6.51	1.86	0.12	3.85	2.62	0.19	0.46	0.74	1.62	2.16	0	1.49	0.4
CTRC	0.01	0	0	0.01	0	0.01	0.01	0	0	0	0	0	0	0	0	0.02	0	0	0
CELA2A	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0
CASP9	0.06	0.04	0.04	0.04	0.08	0.07	0.08	0.17	0.44	0.17	0.13	0.08	0.13	0.16	0.14	0.23	0.04	0	0
DNAJC16	0.14	0.17	0.11	0.1	0.24	0.13	0.17	0.13	0.13	0.23	0.17	0.41	0.13	0.1	0.26	0.08	0.05	0	0.05
AGMAT	0.03	0.04	0.03	0.02	0.01	0.03	0.01	0.01	0.01	0	0.02	0.05	0.02	0	0	0.04	0	0	0.83
AL121992.1	0	0	0.01	0.01	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0
DDI2	0.12	0.16	0.09	0.17	0.16	0.15	0.16	0.24	0.22	0.31	0.18	0.23	0.54	0.25	0.6	0.5	0.09	0	0.2
AL121992.2	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0
PLEKHM2	0.14	0.2	0.16	0.2	0.33	0.17	0.22	0.31	0.18	0.52	0.21	0.22	0.18	0.23	0.66	0.13	0.65	0.16	0
AL450998.3	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0.01	0.03	0.01	0.01	0.01	0.03	0.01	0	0.01	0.02	0	0	0.04	0	0	0
SLC25A34-AS1	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2
FBLIM1	0.03	0.05	0.03	0.02	0.26	0.03	0.04	0.02	0.48	0.01	0.04	0.55	0	0	0.01	0.04	0.03	0.19	0
UQCRHL	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.03	0.04	0.03	0.02	0.03	0	0.01	0.01	0.05	0.05	0	0
AL450998.2	0.12	0.12	0.11	0.09	0.12	0.21	0.18	0.14	0.13	0.09	0.15	0.18	0.15	0.09	0.14	0.05	0.03	0.29	0.17
SPEN	0.65	0.47	0.57	0.61	0.97	0.66	0.68	0.59	0.84	0.74	0.55	1.33	0.73	0.85	0.41	0.45	0.36	0.29	0
ZBTB17	0.11	0.09	0.07	0.07	0.17	0.08	0.13	0.08	0.08	0.08	0.14	0.11	0.14	0	0	0.06	0.13	0	0
HSPB7	0.01	0.01	0.01	0	0.02	0.01	0	0	0.61	0.01	0	0.01	0	0	0	0	0.05	0	0
CLCNKB	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0
FAM131C	0.01	0	0.01	0	0	0	0	0	0.01	0	0	0.01	0	0	0	0	0	0	0
EPHA2	0	0.01	0.01	0.01	0.14	0.02	0.01	0.03	0.21	0	0	2.18	0	0.88	0	0	0.44	0	0.05
AL451042.2	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0.08	0	0
AL451042.1	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0
ARHGEF19	0.03	0.05	0.03	0.02	0.03	0.03	0.03	0.02	0.01	0.01	0.04	0.13	0.01	0	0.03	0	0	0	0.03
AL109627.1	0	0.01	0.01	0.01	0	0.01	0	0	0.02	0	0	0.01	0.03	0	0	0	0	0	0.12
CPLANE2	0.01	0.01	0.01	0.01	0	0	0	0	0.01	0.01	0.04	0	0	0	0	0	0	0	0
FBXO42	0.21	0.17	0.13	0.17	0.14	0.15	0.26	0.15	0.18	0.2	0.21	0.17	0.19	0.12	0.36	0.22	0.09	0.1	0
SZRD1	0.47	0.48	0.44	0.53	0.58	0.6	0.78	0.36	0.57	0.48	0.7	0.5	0.56	0.44	0.6	0.43	0.55	0.64	0.06
SPATA21	0.01	0.01	0	0.01	0.01	0	0.01	0	0.01	0	0.01	0	0	0	0	0	0	0	0
NECAP2	0.59	0.63	0.59	0.53	0.68	0.52	0.47	0.44	0.26	0.67	0.67	0.28	0.37	0.38	1.02	0.5	1.06	0.7	0
LINC01772	0.02	0.04	0.01	0.01	0.02	0.01	0.06	0.01	0.03	0.06	0.01	0	0.04	0.06	0.01	0.08	0.05	0	0
AL137802.2	0.03	0.03	0.02	0.03	0	0.04	0.04	0	0.01	0	0.06	0	0.03	0	0	0	0	0.29	0.07
LINC01783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NBPF1	0.02	0.06	0.02	0.05	0.06	0.07	0.1	0.03	0.09	0.02	0.01	0.11	0	0.04	0.06	0.08	0.05	0	0
CROCC	0.08	0.11	0.08	0.07	0.1	0.16	0.14	0.03	0.08	0.06	0.14	0.15	0.08	0.04	0.04	0.05	0.12	0	0
BX284668.2	0	0.01	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
BX284668.5	0.14	0.22	0.15	0.22	0.32	0.38	0.36	0.53	0.28	0.47	0.27	0.46	0.11	0.11	0.17	0.48	0.36	0.17	0.51
BX284668.6	0.1	0.08	0.09	0.04	0.03	0.11	0.17	0.02	0.05	0	0.06	0.05	0	0.01	0	0	0	0	0
MFAP2	0	0	0	0	0.02	0.01	0	0	0.05	0	0	0.18	0	0	0	0	0	0	0
ATP13A2	0.07	0.11	0.08	0.11	0.1	0.11	0.12	0.08	0.06	0.11	0.09	0.13	0.02	0.61	0.7	0	0	0.16	0
SDHB	0.43	0.47	0.28	0.33	0.52	0.43	0.47	0.45	0.88	0.54	0.42	0.82	0.28	0.42	0.68	0.47	0.33	0.75	2.23
PADI2	0	0	0	0	0	0	0	0.2	0.03	0.07	0	0	0	0	0	0.51	0	0	0
PADI4	0	0.01	0	0	0.01	0	0.02	0.01	0	0.32	0	0	0	0.19	0.02	0.04	0	0.23	0
PADI6	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0.03	0	0	0
RCC2	0.22	0.21	0.18	0.19	0.35	0.17	0.36	0.78	0.14	0.33	0.24	0.4	0.27	0.46	0.43	0.39	0.03	0.1	0
ARHGEF10L	0	0.01	0	0	0.01	0	0.01	0.14	0.35	0.18	0	0.2	0.01	0	0.05	0	0.86	0	0.12
IGSF21	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0
KLHDC7A	0	0	0	0	0	0.01	0	0	0	0	0	0.02	0	0	0	0	0	0	0
ALDH4A1	0.01	0	0	0.01	0.04	0.01	0.01	0.01	0.07	0	0	0.05	0	0.02	0.04	0.02	0	0.29	0.64
IFFO2	0.2	0.16	0.18	0.34	0.18	0.12	0.1	0.05	0.06	0.08	0.39	0.37	0.1	0.07	0.01	0.15	0	0.46	0
AL137127.1	0	0.01	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0
UBR4	0.28	0.25	0.27	0.27	0.27	0.31	0.21	0.14	0.39	0.22	0.42	0.24	0.13	0.25	0.33	0.1	0.05	0	0.11
EMC1-AS1	0	0.02	0.02	0.01	0.03	0.03	0.03	0.02	0.03	0.01	0.04	0.1	0.05	0.03	0.04	0	0.09	0	0
EMC1	0.13	0.19	0.1	0.13	0.18	0.14	0.14	0.14	0.21	0.11	0.28	0.25	0.1	0.1	0.15	0.09	0.27	0	0
MRTO4	0.1	0.19	0.1	0.14	0.31	0.12	0.11	0.12	0.25	0.16	0.19	0.48	0.08	0.1	0.07	0.1	0.08	0	0.14
AKR7A3	0	0	0	0	0	0.01	0	0	0	0	0	0.15	0	0.01	0.01	0	0	0	2.24
AKR7A2	0.31	0.31	0.26	0.28	0.45	0.34	0.53	0.43	0.61	0.38	0.37	0.87	0.14	0.43	0.32	0.69	0.39	0.29	0.82
SLC66A1	0.01	0.03	0.01	0.03	0.03	0.04	0.06	0.06	0.03	0.06	0.01	0.07	0	0.06	0.12	0.16	0.12	0	0
CAPZB	2.21	2.14	2	2	1.77	1.98	2.3	2.05	1.57	2.79	2.14	1.01	0.98	1.41	1.71	2.19	1.06	0.62	0.75
MICOS10	1.41	1.5	1.69	1.04	1.64	1.15	1.55	1.29	2.46	1.97	1.16	1.63	0.76	0.94	1.64	1.65	1.87	1.52	1.05
NBL1	0.06	0.08	0.17	0.05	0.67	0	0.01	0	0.68	0.01	0.02	0.01	0	0	0	0	0.1	0	0
TMCO4	0.1	0.11	0.15	0.09	0.07	0.09	0.1	0.08	0.06	0.05	0.16	0.12	0.08	0	0.06	0.03	0.15	0	0.05
OTUD3	0.09	0.09	0.08	0.12	0.06	0.11	0.1	0.03	0.07	0.04	0.09	0.04	0.03	0.06	0.04	0.02	0	0	0
PLA2G2A	0	0.61	0	0	0.01	0	0.01	0	0.11	0	0	0	0	0	0	0	0	0.19	0.32
PLA2G5	0	0.02	0	0.01	0.01	0	0.01	0	1.37	0	0	0	0	0	0	0	0.97	0	0
PLA2G2D	0	0	0	0	0	0	0	0.03	0	0.01	0	0	0.05	0	0.31	0	0	0	0
Z98257.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0
PLA2G2C	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0
UBXN10-AS1	0	0.06	0.03	0.03	0	0.01	0.04	0	0	0.01	0	0	0.02	0	0	0	0	0.2	0
UBXN10	0	0	0	0.01	0	0.01	0.02	0	0	0	0.01	0	0	0	0	0	0	0	0
VWA5B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMK2N1	0.13	0.24	0.19	0.32	0.05	0.19	0.24	0.01	2.62	0.02	0.07	3.15	0.19	0.01	0.05	0.01	0.66	0.5	0.62
MUL1	0.08	0.08	0.04	0.06	0.25	0.11	0.12	0.05	0.1	0.07	0.09	0.13	0.12	0.03	0.09	0.03	0.1	0	0
FAM43B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0
CDA	0	0.01	0.01	0.01	0.34	0.01	0	0.02	0.02	1.28	0	0	0	0	0	0	0.05	0	1.32
PINK1	0.08	0.07	0.05	0.06	0.79	0.12	0.17	0.1	0.62	0.2	0.15	0.23	0.09	0.07	0.19	0.04	0.47	0.13	0.25
PINK1-AS	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0	0.02	0	0.03	0	0	0	0	0	0.09	0	0.03
DDOST	0.49	0.67	0.57	0.57	0.57	0.59	0.76	0.62	0.37	0.53	0.63	0.93	0.56	0.68	0.29	0.76	1.66	0.89	0.44
KIF17	0	0	0	0	0.28	0	0	0.03	0.03	0	0	0	0	0.06	0.07	0	0	0	0
HP1BP3	2.35	2.25	1.88	1.84	1.99	2.23	2.26	1.39	1.9	1.64	2.26	1.88	1.49	1.48	1.55	1.01	2.78	1.65	0.26
EIF4G3	0.36	0.38	0.32	0.37	0.87	0.5	0.69	0.49	0.46	0.42	0.49	0.2	0.33	0.82	0.64	0.48	1.18	0.23	0.11
AL031005.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0
ECE1	0.16	0.17	0.14	0.12	2.29	0.08	0.11	0.01	0.58	0.26	0.07	0.19	0.27	0.1	0.03	0.29	0.79	0	0.03
AL031728.1	0.01	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0
NBPF3	0.02	0.02	0.01	0.01	0.03	0	0.04	0	0	0	0	0.01	0	0	0	0	0.17	0	0
ALPL	0	0	0.01	0	0.7	0.01	0	0	0	0.01	0	0	0.02	0.02	0	0	0.57	0	0
RAP1GAP	0	0.01	0	0.01	0	0	0	0	0	0	0	0.69	0	0	0	0	0	0	0
USP48	0.49	0.41	0.37	0.37	0.5	0.48	0.54	0.34	0.37	0.44	0.65	0.39	0.47	0.47	0.35	0.23	0.49	0.35	0.06
LDLRAD2	0	0	0	0	0.07	0	0	0.01	0	0	0.01	0	0.05	0.02	0	0.08	0	0	0
HSPG2	0.03	0.06	0.05	0.01	7.68	0.02	0.03	0.03	0.87	0.04	0.02	0.36	0.04	0.06	0.02	0.02	0.46	0	0
LINC01635	0	0	0	0.01	0	0	0.01	0	0	0	0	0	0	0	0.02	0	0	0	0
LINC00339	0.09	0.09	0.04	0.08	0.06	0.1	0.13	0.07	0.03	0.05	0.08	0.07	0.17	0.06	0.06	0.02	0.06	0	0.03
CDC42	5.5	5.24	4.9	5.57	4.74	5.91	6.92	4.98	4.14	6.5	6.31	4.73	3.42	3.36	5.48	4.22	3.05	7.3	1.73
CDC42-AS1	0.02	0.02	0.01	0.02	0.01	0.03	0.01	0.02	0	0.01	0.01	0.01	0	0.01	0	0.03	0	0	0
CDC42-IT1	0.06	0.05	0.08	0.03	0.01	0.06	0.07	0.06	0.03	0.1	0.06	0.09	0.05	0.07	0.02	0	0	0	0
WNT4	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.12	0.25	0
ZBTB40	0.11	0.19	0.13	0.16	0.13	0.18	0.19	0.1	0.12	0.13	0.13	0.19	0.19	0.13	0.07	0.05	0	0	0
C1QA	0.39	0.39	0.37	0.28	0.26	0.33	0.31	12.1	0.19	1.09	0.34	0.5	0.21	0.12	80.08	0.22	0.44	0.21	0.03
C1QC	0.19	0.13	0.13	0.17	0.12	0.17	0.17	6.13	0.09	0.16	0.22	0.28	0.07	0.03	36.97	0.04	0.22	0	0.12
C1QB	0.48	0.38	0.36	0.33	0.23	0.41	0.38	10.79	0.25	1.18	0.46	0.52	0.35	0.16	96.4	0.17	0.34	0	0.53
EPHB2	0	0	0	0	0	0	0	0.03	0	0.05	0	0.01	0	0	0.08	0	0	0	0
KDM1A	0.23	0.19	0.17	0.16	0.28	0.25	0.17	0.19	0.22	0.24	0.27	0.35	0.08	0.65	0.17	0.39	0.19	0	0.05
LUZP1	0.4	0.42	0.47	0.5	1.35	0.26	0.22	0.29	0.35	0.15	0.33	0.31	0.08	0.24	0.21	0.13	0.52	0.17	0.03
LINC01355	0.02	0.09	0.02	0.02	0.07	0.04	0.07	0.04	0.03	0.03	0.1	0.02	0.1	0.08	0.01	0.02	0.08	0	0
AL109936.6	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0
HNRNPR	1.5	1.4	1.11	1.4	1.6	1.44	1.66	1.07	1.74	1.33	1.78	1.49	1.11	1.69	1.08	1.19	1.19	1.04	0.48
ZNF436	0.02	0.02	0.01	0.03	0.12	0.01	0.03	0.01	0.03	0.02	0.06	0.05	0.04	0	0.04	0.02	0.05	0	0
ZNF436-AS1	0.01	0.01	0.01	0.02	0	0.01	0.02	0.01	0.07	0	0.02	0.03	0	0	0	0	0	0	0
AL109936.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02
TCEA3	0	0.03	0.03	0.02	0.04	0	0.01	0.04	0.3	0.01	0	0.78	0	0	0.03	0.02	0.12	0	1.17
ASAP3	0	0	0	0	0.05	0.01	0	0	0.02	0	0	0.04	0.03	0	0	0	0.14	0	0
E2F2	0	0.02	0	0	0	0	0.02	0	0	0.01	0	0	0.04	0.03	0	0	0	0	0
AL021154.1	0	0.01	0.01	0	0.01	0	0	0	0.01	0	0	0	0.03	0	0	0	0	0	0
ID3	0.36	0.44	0.37	0.28	9.97	0.24	0.1	0.83	9.76	0.21	0.21	0.15	0.69	0.03	0.71	0.18	3.66	0.2	0
MDS2	0	0.04	0.03	0.02	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0
RPL11	38.44	43.62	48.38	41.4	26.51	33.18	31.74	39.88	21.51	29.39	24.62	34.9	44.2	36.58	12.38	48.12	17.05	61.42	21.77
ELOA-AS1	0.05	0.05	0.04	0.03	0.04	0.05	0.09	0.02	0.07	0.02	0.04	0.09	0.03	0.04	0	0.11	0	0.22	0
ELOA	0.22	0.28	0.21	0.22	0.3	0.21	0.25	0.22	0.22	0.22	0.21	0.38	0.25	0.49	0.15	0.19	0.15	0.72	0.12
PITHD1	0.88	0.58	0.75	0.74	0.52	0.85	0.71	0.36	0.58	0.36	0.84	0.41	0.09	0.44	0.66	0.33	0.37	0.87	0.3
LYPLA2	0.3	0.34	0.23	0.23	0.3	0.35	0.36	0.17	0.15	0.31	0.24	0.33	0.11	0.12	0.13	0.16	0.13	0	0.02
GALE	0.04	0.08	0.04	0.09	0.12	0.07	0.07	0.07	0.06	0.07	0.07	0.24	0	0.01	0.08	0.05	0	0.16	0.3
HMGCL	0.09	0.11	0.07	0.11	0.27	0.12	0.2	0.1	0.24	0.16	0.21	0.37	0.04	0.08	0.1	0.11	0.09	0	1.57
FUCA1	0.1	0.13	0.05	0.09	0.29	0.13	0.1	0.37	0.14	0.24	0.22	0.53	0.05	0.14	4.81	0.91	0.19	0	0.44
CNR2	0.05	0.01	0	0.01	0	0.17	0.05	0.01	0.01	0	0.1	0	0.23	0.02	0.02	0.06	0	0	0
PNRC2	1.27	1.06	1.13	1.08	1.15	1.43	1.31	1.21	1.42	0.92	1.41	1.43	1.05	0.99	1.12	0.9	0.86	0.86	0.26
SRSF10	1.26	1.29	0.96	1.02	1.26	1.45	1.27	0.85	1.34	0.88	1.2	1.62	1.01	1.17	0.72	0.6	1.19	1.24	0.35
MYOM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL22RA1	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0.01	0	0	0	0	0
IFNLR1	0.04	0.02	0.01	0.02	0	0	0.05	0.03	0	0	0	0.01	0.09	0.59	0	0	0	0	0
STPG1	0.05	0.06	0.05	0.04	0.12	0.01	0.02	0	0.03	0	0	0.15	0.08	0.06	0	0	0.07	0	0
NIPAL3	0.41	0.54	0.29	0.27	0.19	0.35	0.32	0.06	0.04	0.06	0.3	0.15	0.13	0.34	0.05	0.09	0.04	0.54	0.03
RCAN3AS	0.02	0.02	0.04	0.01	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0
RCAN3	0.98	1.17	1.89	1.64	0.07	0.15	0.04	0.19	0.09	0.12	0.21	0.44	0.37	0.27	0.03	0.23	0	0.35	0.22
NCMAP-DT	0.11	0.22	0.24	0.14	0.01	0.01	0.01	0.02	0.01	0.01	0.02	0.08	0.06	0.03	0	0.03	0	0	0.05
NCMAP	0	0.01	0	0	0	0	0	0	0	0	0	0.26	0.02	0	0	0	0	0	0.05
SRRM1	2.78	2.42	2.55	2.63	2.2	2.56	2.2	1.87	2.21	1.48	2.94	2.11	1.61	1.77	1.4	1.7	2.22	2.94	0.83
CLIC4	0.02	0.03	0.03	0	3.37	0.01	0.01	0.22	2.11	0.25	0.05	0.36	0.24	0.06	0.24	0.05	1	0.29	0.09
RUNX3	5.8	2.18	2.99	3.96	0.05	5.57	5.1	0.55	0.04	0.51	5.07	0.12	0.74	0.16	0.22	0.92	0.06	0.16	0.33
AL050344.1	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031432.1	0	0.01	0	0	0	0	0.01	0	0	0.01	0	0	0	0.01	0.02	0.01	0	0	0
SYF2	1.39	1.47	1.39	1.18	1.56	1.53	1.78	1.08	1.48	1.49	1.43	1.87	1.33	1.13	0.72	0.75	0.91	1.94	0.82
AL031432.4	0.04	0.05	0.01	0.04	0.01	0.02	0.04	0.02	0.05	0.01	0.01	0.07	0.02	0	0.13	0.05	0.07	0	0
AL031432.5	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
RSRP1	4.14	2.97	3.79	3.9	2.26	3.43	3.46	2.1	1.28	1.92	3.48	2.05	2.83	2.91	1.61	1.04	2.93	0.62	0.55
AL031432.3	0.01	0.01	0.01	0.01	0	0.02	0	0	0.01	0	0.01	0	0	0	0.01	0	0	0	0
RHD	0.03	0.02	0.04	0.05	0.01	0.02	0.02	0.01	0	0	0	0.01	0.02	0	0	0	0	0	0
TMEM50A	2.1	1.61	1.58	1.73	2.52	2.03	2.1	1.1	1.9	1.37	1.74	1.58	0.71	1.34	2.05	1.13	2.37	2.57	0.52
RHCE	0.01	0	0.01	0	0	0.01	0.01	0	0	0	0	0	0	0.02	0	0	0	0	0
MACO1	0.34	0.23	0.33	0.25	0.39	0.29	0.25	0.16	0.26	0.09	0.32	0.31	0.25	0.47	0.26	0.27	0.36	0.36	0.17
LDLRAP1	0.3	0.24	0.35	0.13	0.05	0.13	0.17	0.02	0.16	0.06	0.25	0.1	0.1	0.03	0.17	0	0.42	0	0.05
AL606491.1	0.01	0.01	0	0	0	0	0.01	0	0.04	0.01	0	0	0	0	0	0	0.18	0	0
MAN1C1	0.06	0.09	0.11	0.03	0.09	0.04	0.03	0.03	0.07	0.06	0.03	0	0	0	0.33	0.03	0.79	0	0.29
AL031280.1	0.06	0.02	0.07	0.05	0	0.05	0	0.01	0.01	0	0.01	0	0	0	0.03	0	0	0	0
SELENON	0.07	0.11	0.1	0.1	0.97	0.08	0.06	0.18	0.25	0.26	0.07	0.2	0.03	0.03	0.35	0.22	0.68	0	0
AL020996.1	0.02	0.01	0.02	0	0.01	0.01	0.02	0.01	0.02	0	0.01	0	0	0	0	0	0	0	0.03
MTFR1L	0.12	0.07	0.06	0.12	0.19	0.13	0.12	0.15	0.4	0.24	0.12	0.27	0.08	0.09	0.19	0.1	0.21	0	0.03
AUNIP	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0
AL033528.2	0	0	0	0	0	0	0.01	0.01	0	0.02	0.01	0.01	0	0	0	0	0	0	0
PAQR7	0.02	0.01	0	0.01	0.07	0.01	0.01	0.12	0.07	0.13	0	0.13	0	0.01	0.1	0.02	0.16	0.17	0
STMN1	0.49	1.35	0.28	0.51	3.11	0.57	0.35	0.79	0.44	0.13	0.86	1.55	0.42	3.11	0.87	1.26	0.23	3.15	1.12
PAFAH2	0.09	0.12	0.04	0.1	0.07	0.26	0.37	0.04	0.06	0.02	0.43	0.08	0.05	0.25	0.13	0	0	0	0.05
EXTL1	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0
SLC30A2	0.01	0	0	0	0	0	0.01	0	0	0	0.02	0	0	0	0	0	0	0.17	0
PDIK1L	0.04	0.07	0.04	0.03	0.04	0.05	0.04	0.06	0.05	0.06	0.04	0.09	0.02	0.06	0.07	0.02	0.1	0	0.08
FAM110D	0	0.01	0	0	1.25	0.02	0	0	0.01	0.01	0.01	0.01	0	0	0.06	0	0	0	0
ZNF593	0.12	0.24	0.1	0.11	0.29	0.21	0.15	0.17	0.39	0.37	0.19	0.69	0.4	0.25	0.28	0.31	0.15	0.75	0.42
CNKSR1	0.01	0.01	0.01	0	0.01	0.01	0	0	0.02	0	0.02	0.2	0.02	0.02	0	0.03	0	0	0
CEP85	0.04	0.05	0.03	0.04	0.01	0.04	0.03	0.01	0	0.06	0.02	0.01	0.01	0.03	0.01	0.03	0	0	0
SH3BGRL3	10.95	11.45	11.29	7.8	4.07	7.56	19.7	8.09	1.19	20.78	3.08	1.65	4.23	4.62	5.49	6.12	1.75	10.21	0.62
UBXN11	0.12	0.17	0.19	0.08	0.07	0.06	0.1	0.18	0.02	0.84	0.02	0.18	0.1	0.07	0.71	0	0.05	0	0.05
CD52	7.51	9.9	11.95	7.91	0.12	1.08	11.72	2.43	0.07	9.64	0.27	0.12	12.74	0.57	0.95	1.48	0.55	0	1.03
CRYBG2	0	0.02	0.04	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF683	0.38	0.06	0.03	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0.1
DHDDS	0.11	0.08	0.08	0.07	0.11	0.11	0.17	0.08	0.13	0.14	0.12	0.21	0.22	0.14	0.04	0.07	0	0	0
AL513365.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMGN2	2.74	2.95	2.72	2.37	1.36	2.4	2.78	3.04	3.82	3.35	2.45	4.06	2.61	3.2	2.37	2.79	2.56	3.22	1.61
RPS6KA1	0.22	0.28	0.18	0.2	0.01	0.28	0.73	0.37	0	0.64	0.46	0.16	0.16	0.35	0.38	0.21	0	0.16	0
AL512408.1	0.01	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0
ARID1A	0.92	0.76	0.88	1.09	0.84	1.19	1.25	0.77	0.68	1.47	1.46	0.83	1	0.94	0.7	0.79	0.69	0.23	0.03
PIGV	0.08	0.09	0.06	0.12	0.04	0.13	0.24	0.03	0.03	0.04	0.29	0.08	0.04	0.04	0.03	0.09	0.22	0	0.06
